Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.json.junit.JSONObjectTest.jsonObjectAccumulate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,32,,,,2,,,,25,,,5,21,5,,,,19,2,0,19,21,3,,,20,,,2,2,2,1,1,,,,,0,,1,0,,,"0.20",2,2,2,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectAppend",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31,,,,1,,,,25,,,5,21,5,,,,19,2,0,19,21,3,,,20,,,2,2,2,1,1,,,,,0,,1,0,,,"0.20",2,2,2,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectByBean1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,,,,2,,,,28,,,6,24,10,,,,27,1,0,22,23,4,,,22,,,1,1,1,1,0,,,,,0,,0,0,,,"0.36",1,1,1,1
Anonymous Class,"org.json.junit.JSONObjectTest.jsonObjectByBean1.(Anon_1)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,34,0,0,0,0,,1,,,,0,,,,1,,,0,1,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,"0.00",0,0,0,0
Public Method,"org.json.junit.JSONObjectTest.jsonObjectByBean2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,,,,0,,,,27,,,3,24,8,,,,9,1,0,13,14,2,,,13,,,1,1,1,1,0,,,,,0,,0,0,,,"0.30",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectByBean3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,,0,,,,37,,,3,34,13,,,,9,1,0,18,19,2,,,18,,,1,1,1,1,0,,,,,0,,0,0,,,"0.35",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectByMap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,,,,1,,,,19,,,5,16,5,,,,19,1,0,16,17,4,,,16,,,1,1,1,1,0,,,,,0,,0,0,,,"0.26",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectByMapWithNullValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27,,,,1,,,,21,,,5,18,5,,,,21,1,0,18,19,4,,,18,,,1,1,1,1,0,,,,,0,,0,0,,,"0.24",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectByMapWithUnsupportedValues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,,,,2,,,,12,,,5,9,7,,,,14,1,0,9,10,4,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,"0.58",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectByNames",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30,,,,1,,,,23,,,8,19,6,,,,18,1,0,11,12,6,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,"0.26",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectByNullBean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,0,,,,6,,,3,3,5,,,,3,1,0,3,4,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,"0.83",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectByNullMap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,0,,,,7,,,4,4,6,,,,4,1,0,4,5,3,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,"0.86",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectByObjectAndNames",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,,,,1,,,,11,,,6,8,8,,,,13,1,0,8,9,5,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,"0.73",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectByResourceBundle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,,,,1,,,,15,,,5,12,5,,,,12,1,0,10,11,3,,,10,,,1,1,1,1,0,,,,,0,,0,0,,,"0.33",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectClearMethodTest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,,0,,,,11,,,3,8,7,,,,8,1,0,8,9,2,,,8,,,1,1,1,1,0,,,,,0,,0,0,,,"0.64",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectDoubleToString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,,,,0,,,,13,,,7,8,3,,,,3,2,0,6,8,5,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,"0.23",2,2,2,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectIncrement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,,,,7,,,,49,,,11,44,67,,,,35,1,0,39,40,8,,,38,,,1,1,1,1,0,,,,,0,,0,0,,,"1.37",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectNames",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106,,,,11,,,,71,,,17,67,24,,,,17,1,0,39,40,14,,,36,,,1,1,1,1,0,,,,,0,,0,0,,,"0.34",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectNamesToJsonAray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,,,,2,,,,18,,,7,14,5,,,,12,1,0,10,11,5,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,"0.28",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectNonAndWrongValues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,151,,,,0,,,,148,,,5,128,3,,,,13,65536,5,51,68,3,,,66,,,17,17,17,1,16,,,,,0,,1,0,,,"0.02",17,17,17,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectNullOperations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87,,,,3,,,,35,,,9,31,49,,,,13,4,1,22,25,8,,,22,,,4,4,4,1,1,,,,,0,,1,0,,,"1.40",4,4,4,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectNumberToString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,,,,0,,,,18,,,6,12,4,,,,5,1,0,14,15,4,,,11,,,1,1,1,1,0,,,,,0,,0,0,,,"0.22",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectOptBigDecimal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,,,,1,,,,18,,,4,15,3,,,,14,1,0,11,12,2,,,11,,,1,1,1,1,0,,,,,0,,0,0,,,"0.17",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectOptBigInteger",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,,,,1,,,,16,,,4,13,3,,,,13,1,0,9,10,2,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,"0.19",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectOptCoercion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,,,,3,,,,36,,,3,33,7,,,,20,1,0,33,34,2,,,33,,,1,1,1,1,0,,,,,0,,0,0,,,"0.19",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectOptDefault",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45,,,,2,,,,40,,,4,37,3,,,,34,1,0,20,21,3,,,19,,,1,1,1,1,0,,,,,0,,0,0,,,"0.07",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectOptNoKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,46,,,,3,,,,40,,,3,37,3,,,,37,1,0,20,21,2,,,20,,,1,1,1,1,0,,,,,0,,0,0,,,"0.07",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectOptStringConversion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,,,,0,,,,21,,,3,18,3,,,,31,1,0,18,19,2,,,18,,,1,1,1,1,0,,,,,0,,0,0,,,"0.14",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectParseControlCharacters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,,,,0,,,,16,,,5,11,3,,,,6,3,0,8,11,5,,,8,,,3,3,5,1,1,,,,,0,,2,0,,,"0.19",3,3,5,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectParsingErrors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,287,,,,1,,,,263,,,31,239,23,,,,13,1048576,6,76,97,21,,,80,,,21,21,21,1,20,,,,,0,,1,0,,,"0.09",21,21,21,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectPut",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,79,,,,5,,,,70,,,22,65,4,,,,26,1,0,45,46,19,,,37,,,1,1,1,1,0,,,,,0,,0,0,,,"0.06",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectPutOnceNull",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,,,,0,,,,11,,,3,8,3,,,,5,1,0,8,9,2,,,8,,,1,1,1,1,0,,,,,0,,0,0,,,"0.27",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectQuote",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,,,,0,,,,37,,,4,32,5,,,,3,1,0,26,27,3,,,24,,,1,1,1,1,0,,,,,0,,0,0,,,"0.14",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectToString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,,,,1,,,,30,,,6,26,4,,,,15,1,0,16,17,4,,,15,,,1,1,1,1,0,,,,,0,,0,0,,,"0.13",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectToStringIndent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,,,,2,,,,68,,,10,62,5,,,,10,1,0,11,12,6,,,8,,,1,1,1,1,0,,,,,0,,0,0,,,"0.07",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectToStringSuppressWarningOnCastToCollection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,,,,1,,,,12,,,5,9,9,,,,15,1,0,9,10,4,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,"0.75",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectToStringSuppressWarningOnCastToMap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,,,,1,,,,12,,,5,9,8,,,,14,1,0,9,10,4,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,"0.67",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectValues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,140,,,,0,,,,137,,,7,133,3,,,,50,1,0,63,64,5,,,62,,,1,1,5,1,0,,,,,0,,0,0,,,"0.02",1,1,5,1
Public Method,"org.json.junit.JSONObjectTest.jsonObjectputNull",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,,,,2,,,,13,,,5,10,4,,,,8,1,0,8,9,4,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,"0.31",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.jsonValidNumberValuesNeitherLongNorIEEE754Compatible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,,,,0,,,,22,,,6,18,8,,,,11,1,0,9,10,4,,,8,,,1,1,1,1,0,,,,,0,,0,0,,,"0.36",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.optQueryWithNoResult",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.optQueryWithSyntaxError",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.queryWithNoResult",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.stringToValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,0,,,,7,,,4,4,4,,,,3,1,0,3,4,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,"0.57",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.stringToValueNumbersTest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31,,,,1,,,,24,,,4,21,6,,,,14,1,0,13,14,3,,,13,,,1,1,1,1,0,,,,,0,,0,0,,,"0.25",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testExceptionalBean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,0,,,,10,,,4,7,3,,,,10,1,0,6,7,3,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,"0.30",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testGenericBean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,0,,,,12,,,5,8,3,,,,8,1,0,7,8,3,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,"0.25",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testGenericIntBean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,0,,,,12,,,5,8,3,,,,8,1,0,7,8,3,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,"0.25",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testIssue548ObjectWithEmptyJsonArray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,8,,,3,5,0,,,,8,1,0,5,6,2,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testIssue682SimilarityOfJSONString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,,,,1,,,,19,,,8,15,0,,,,6,1,0,6,8,5,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Anonymous Class,"org.json.junit.JSONObjectTest.testIssue682SimilarityOfJSONString.(Anon_2)",1,1,1,1,4,0,4,0,2,2,0,0,,0,0,,,,1,0,,,,1,13,0,0,0,1,,5,,,,0,,,,5,,,0,4,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,"0.00",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testIssue682SimilarityOfJSONString.(Anon_2).toJSONString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,0,3,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testJSONWriterException",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,82,,,,6,,,,69,,,4,62,7,,,,13,1296,3,28,37,3,,,36,,,13,13,13,1,16,,,,,0,,1,0,,,"0.10",13,13,13,1
Public Method,"org.json.junit.JSONObjectTest.testLongFromString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,,,,4,,,,21,,,8,18,0,,,,11,1,0,14,15,7,,,13,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testLongRecursiveObject",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,,,,0,,,,13,,,6,10,1,,,,4,1,0,10,11,5,,,10,,,1,1,1,1,0,,,,,0,,0,0,,,"0.08",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testLongRepeatObjectNotRecursive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,,,,0,,,,21,,,12,18,2,,,,7,1,0,16,17,11,,,16,,,1,1,1,1,0,,,,,0,,0,0,,,"0.10",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testLongSelfRecursiveObject",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,0,,,,9,,,4,6,1,,,,4,1,0,6,7,3,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,"0.11",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testNotRecursiveEquals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,0,,,,10,,,6,7,0,,,,4,1,0,7,8,5,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testObjectToBigDecimal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,,,,2,,,,12,,,8,10,4,,,,10,1,0,10,11,8,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,"0.33",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testPutNullBoolean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,6,,,3,3,1,,,,3,1,0,3,4,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,"0.17",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testPutNullCollection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,6,,,3,3,1,,,,4,1,0,3,4,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,"0.17",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testPutNullDouble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,6,,,3,3,1,,,,3,1,0,3,4,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,"0.17",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testPutNullFloat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,6,,,3,3,1,,,,3,1,0,3,4,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,"0.17",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testPutNullInt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,6,,,3,3,1,,,,3,1,0,3,4,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,"0.17",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testPutNullLong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,6,,,3,3,1,,,,3,1,0,3,4,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,"0.17",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testPutNullMap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,6,,,3,3,1,,,,4,1,0,3,4,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,"0.17",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testPutNullObject",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,6,,,3,3,1,,,,3,1,0,3,4,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,"0.17",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testRecursiveEquals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,7,,,4,4,0,,,,4,1,0,4,5,3,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testRepeatObjectNotRecursive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,,,,0,,,,15,,,8,12,2,,,,7,1,0,10,11,7,,,10,,,1,1,1,1,0,,,,,0,,0,0,,,"0.13",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testRepeatObjectRecursive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,,,,0,,,,14,,,6,11,2,,,,5,1,0,11,12,5,,,11,,,1,1,1,1,0,,,,,0,,0,0,,,"0.14",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testSelfRecursiveObject",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,7,,,3,4,1,,,,4,1,0,4,5,2,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,"0.14",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testSimpleRecursiveObject",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,0,,,,9,,,4,6,1,,,,4,1,0,6,7,3,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,"0.11",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testSingletonBean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,,,,2,,,,19,,,5,15,5,,,,13,1,0,13,14,3,,,13,,,1,1,1,1,0,,,,,0,,0,0,,,"0.26",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testSingletonEnumBean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,,,,2,,,,19,,,5,15,5,,,,13,1,0,13,14,3,,,13,,,1,1,1,1,0,,,,,0,,0,0,,,"0.26",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.testWierdListBean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,,,,0,,,,10,,,5,6,8,,,,9,1,0,5,6,3,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,"0.80",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.timeNumberParsing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,64,,,,2,,,,50,,,11,40,12,,,,6,16,1,21,28,13,,,20,,,7,7,7,1,2,,,,,0,,3,0,,,"0.24",7,7,7,1
Public Method,"org.json.junit.JSONObjectTest.toJSONArray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,5,,,2,2,3,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.60",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.toMap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76,,,,11,,,,60,,,13,56,5,,,,16,1,0,40,41,11,,,39,,,1,1,1,1,0,,,,,0,,0,0,,,"0.08",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.unexpectedDoubleToIntConversion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,,,,2,,,,19,,,7,16,6,,,,9,1,0,13,14,6,,,11,,,1,1,1,1,0,,,,,0,,0,0,,,"0.32",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.unquotedText",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,,,,0,,,,11,,,5,8,6,,,,5,1,0,8,9,4,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,"0.55",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.valueToString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,49,,,,1,,,,45,,,12,40,3,,,,16,1,0,25,26,9,,,22,,,1,1,1,1,0,,,,,0,,0,0,,,"0.07",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.valueToStringConfirmException",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,,,,0,,,,10,,,6,6,7,,,,10,1,0,6,7,4,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,"0.70",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.verifyConstructor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,,,,6,,,,31,,,15,27,3,,,,9,1,0,14,15,10,,,14,,,1,1,1,1,0,,,,,0,,0,0,,,"0.10",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.verifyNumberOutput",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,,,,6,,,,34,,,10,31,51,,,,16,1,0,29,30,9,,,28,,,1,1,1,1,0,,,,,0,,0,0,,,"1.50",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.verifyPutCollection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,,,,6,,,,28,,,12,24,3,,,,10,1,0,14,15,8,,,14,,,1,1,1,1,0,,,,,0,,0,0,,,"0.11",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.verifyPutMap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,,,,7,,,,35,,,15,31,3,,,,10,1,0,18,19,10,,,18,,,1,1,1,1,0,,,,,0,,0,0,,,"0.09",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.verifySimilar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,,,,5,,,,37,,,18,34,6,,,,12,1,0,17,18,11,,,15,,,1,1,1,1,0,,,,,0,,0,0,,,"0.16",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.wrapObject",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,89,,,,10,,,,57,,,14,53,22,,,,27,1,0,43,44,12,,,41,,,1,1,1,1,0,,,,,0,,0,0,,,"0.39",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.write",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,,,,0,,,,16,,,7,12,4,,,,10,1,0,10,12,6,,,9,,,1,1,1,1,0,,,,,0,,1,0,,,"0.25",1,1,1,1
Public Method,"org.json.junit.JSONObjectTest.write3Param",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,,,,3,,,,42,,,9,36,6,,,,10,4,1,16,21,7,,,18,,,3,3,3,1,2,,,,,0,,1,0,,,"0.14",3,3,3,1
Public Class,"org.json.junit.JSONPointerTest",1,1,1,1,9,0,8,1,1,17,7,0,,0,2,,,,34,0,,,,34,46,0,1,0,33,,380,,,,39,,,,305,,,115,190,38,,,,,,,116,157,67,,,113,,,,,,,,2,2,2,1,,1,1,,0,0,"0.12",39,39,39,34
Public Method,"org.json.junit.JSONPointerTest.arrayIndexFailure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
